0.0.0.0;00:50:56:5B:23:B4;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:1B:08;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.5.87;00:50:56:B8:3C:77;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.2.207;00:50:56:B8:0D:BD;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.7.210;00:50:56:B8:23:53;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.5.89;00:50:56:B8:15:A8;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.3.232;00:50:56:B8:B1:4C;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.0.178;00:50:56:B8:DF:89;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:1B:08;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.48.254;00:94:A1:5C:73:07;1101-1201;F511800_HISB_U1-INT-POLICY-GRP
0.0.0.0;00:50:56:59:8A:A0;1105-1205;L2-OUT-HBE3-INT-POLICY-GROUP
0.0.0.0;00:50:56:B8:2C:AC;1115-1215;DC4PRHCIHST0306-INT-POLICY-GRP
11.129.45.175;00:50:56:B8:08:18;1102-1202;DC4PRHCIHST0207-INT-POLICY-GRP
0.0.0.0;00:50:56:5D:56:C0;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.128.8.109;00:50:56:B8:B1:57;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.128.64.20;00:50:56:B8:64:5F;1115-1215;DC4PRHCIHST0405-INT-POLICY-GRP
11.129.34.64;00:50:56:B8:6B:E9;1104-1204;L2OUT-IBE2-INT-POLICY
11.128.242.211;00:50:56:B8:17:45;1115-1215;DC4PRHCIHST0315-INT-POLICY-GRP
0.0.0.0;00:50:56:5D:57:10;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.129.44.190;00:50:56:B8:38:29;1102-1202;DC4PRHCIHST0214-INT-POLICY-GRP
0.0.0.0;00:50:56:57:61:50;1104-1204;L2-OUT-SHAR-INT-POLICY-GROUP
11.129.0.49;00:50:56:B8:23:0A;1115-1215;DC4PRHCIHST0303-INT-POLICY-GRP
11.129.0.143;00:50:56:B8:6E:48;1115-1215;DC4PRHCIHST0308-INT-POLICY-GRP
0.0.0.0;00:50:56:5B:27:AD;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.128.1.14;00:50:56:B8:0E:ED;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.129.46.42;00:50:56:BE:52:77;1102-1202;DC4PRHCIHST0210-INT-POLICY-GRP
11.129.0.16;00:50:56:B8:43:57;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.245;00:50:56:B8:49:C8;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.114;00:50:56:B8:26:D5;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.1.62;00:50:56:B8:26:09;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.180;00:50:56:B8:2D:16;1115-1215;DC4PRHCIHST0305-INT-POLICY-GRP
0.0.0.0;00:50:56:5B:2D:3D;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.8.84;00:50:56:B8:49:D5;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.8.82;00:50:56:B8:46:4E;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.8.38;00:50:56:B8:6E:C0;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.1.49;00:50:56:B8:03:CF;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.47.17;00:50:56:BE:5E:08;1102-1202;DC4PRHCIHST0209-INT-POLICY-GRP
11.129.44.43;00:50:56:B8:32:34;1102-1202;DC4PRHCIHST0215-INT-POLICY-GRP
11.129.44.205;00:50:56:B8:0F:DC;1102-1202;DC4PRHCIHST0214-INT-POLICY-GRP
0.0.0.0;00:50:56:5E:33:2C;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:55:80:48;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5D:0C:58;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:55:80:49;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5E:20:34;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.47.8;00:50:56:BE:4F:56;1102-1202;DC4PRHCIHST0212-INT-POLICY-GRP
11.129.46.101;00:50:56:BE:70:88;1102-1202;DC4PRHCIHST0214-INT-POLICY-GRP
11.129.47.70;00:50:56:BE:D7:E5;1102-1202;DC4PRHCIHST0111-INT-POLICY-GRP
11.129.44.6;00:50:56:B8:75:3C;1102-1202;DC4PRHCIHST0210-INT-POLICY-GRP
11.129.40.44;00:50:56:B8:44:4A;1102-1202;DC4PRHCIHST0205-INT-POLICY-GRP
11.129.12.193;00:50:56:B8:17:C8;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.4.187;00:50:56:B8:0A:29;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.112.14;5C:B9:01:9C:3E:C0;1109-1209;L2-OUT-BCKP-INT-POLICY-GROUP
11.128.73.9;00:50:56:B8:00:FE;1105-1205;L2-OUT-HBE3-INT-POLICY-GROUP
11.128.40.159;00:50:56:B8:1C:62;1105-1205;L2-OUT-HBE2-INT-POLICY-GROUP
11.128.0.40;00:50:56:B8:61:34;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5D:0D:1C;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.57.69;00:50:56:BE:7F:28;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.224.105;00:50:56:B8:28:C6;1116-1216;DC4PRHCIHST0513-INT-POLICY-GRP
11.129.47.22;00:50:56:BE:32:2C;1102-1202;DC4PRHCIHST0201-INT-POLICY-GRP
11.129.46.211;00:50:56:BE:07:D4;1102-1202;DC4PRHCIHST0103-INT-POLICY-GRP
11.129.45.115;00:50:56:B8:4A:1D;1116-1216;DC4PRHCIHST0515-INT-POLICY-GRP
11.129.8.22;00:50:56:B8:03:82;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.140;00:50:56:B8:13:0A;1115-1215;DC4PRHCIHST0308-INT-POLICY-GRP
11.129.12.111;00:50:56:B8:78:C9;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5E:2E:A0;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:57:1A:A5;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:55:E3:C8;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:56:C7:F0;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:59:96:99;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:57:1B:51;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5D:0C:58;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.0.58;00:50:56:B8:1D:DF;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.61.36;00:50:56:6E:39:3D;1104-1204;L2OUT-IBE2-INT-POLICY
51.129.63.1;00:09:0F:09:14:1E;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:57:13:F8;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5E:32:3D;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5B:2C:68;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:23:84;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:2C:74;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.7.167;00:50:56:B8:9C:EE;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:23:B4;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.2.119;00:50:56:B8:30:F1;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:23:C0;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.4.28;00:50:56:B8:3B:29;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.128.241.225;00:50:56:B8:49:EB;1104-1204;L2-OUT-SHAR-INT-POLICY-GROUP
11.129.44.244;00:50:56:B8:41:09;1102-1202;DC4PRHCIHST0214-INT-POLICY-GRP
11.129.46.56;00:50:56:BE:1D:50;1102-1202;DC4PRHCIHST0114-INT-POLICY-GRP
11.129.59.44;48:DF:37:15:E2:94;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.0.7;00:50:56:B8:2F:08;1115-1215;DC4PRHCIHST0309-INT-POLICY-GRP
0.0.0.0;00:50:56:5B:2C:21;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.222.23;02:A0:98:9B:4A:D5;1105-1205;L2-OUT-HWT1-INT-POLICY-GROUP
11.129.222.19;02:A0:98:AA:B1:37;1105-1205;L2-OUT-HWT1-INT-POLICY-GROUP
11.129.57.10;00:50:56:B8:04:1D;1102-1202;DC4PRHCIHST0205-INT-POLICY-GRP
11.129.47.13;00:50:56:BE:16:B2;1102-1202;DC4PRHCIHST0211-INT-POLICY-GRP
11.129.46.207;00:50:56:BE:35:EF;1102-1202;DC4PRHCIHST0102-INT-POLICY-GRP
11.129.59.47;48:DF:37:15:DF:48;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:55:E3:C8;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.59.176;00:50:56:BE:03:DC;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:57:19:34;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.59.227;00:50:56:BE:2C:B8;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.59.218;00:50:56:B8:4C:1B;1102-1202;DC4PRHCIHST0208-INT-POLICY-GRP
0.0.0.0;00:50:56:53:2C:5C;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.48.14;00:50:56:B8:48:50;1104-1204;L2OUT-IBE2-INT-POLICY
11.128.34.253;00:50:56:B8:49:52;1115-1215;DC4PRHCIHST0315-INT-POLICY-GRP
11.129.224.56;00:50:56:B8:35:D1;1115-1215;DC4PRHCIHST0315-INT-POLICY-GRP
11.128.73.6;00:50:56:B8:89:B0;1105-1205;L2-OUT-HBE3-INT-POLICY-GROUP
11.128.73.10;00:50:56:B8:91:22;1115-1215;DC4PRHCIHST0413-INT-POLICY-GRP
11.129.47.24;00:50:56:BE:74:7E;1102-1202;DC4PRHCIHST0208-INT-POLICY-GRP
11.128.44.76;00:50:56:B8:54:9C;1105-1205;L2-OUT-HBE2-INT-POLICY-GROUP
11.129.12.204;00:50:56:B8:6F:47;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.49;00:50:56:B8:18:FE;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.179;00:50:56:B8:76:2D;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.225;00:50:56:B8:D0:D5;1115-1215;DC4PRHCIHST0312-INT-POLICY-GRP
25.129.5.15;00:50:56:B8:50:28;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.8.20;00:50:56:B8:08:90;1115-1215;DC4PRHCIHST0308-INT-POLICY-GRP
11.129.8.44;00:50:56:B8:2D:3A;1115-1215;DC4PRHCIHST0303-INT-POLICY-GRP
0.0.0.0;00:50:56:57:1C:14;1105-1205;L2-OUT-HBE3-INT-POLICY-GROUP
11.129.25.72;00:50:56:B8:78:B6;1115-1215;DC4PRHCIHST0314-INT-POLICY-GRP
25.129.3.177;00:50:56:B8:22:52;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.4.188;00:50:56:B8:55:64;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.128.243.2;02:A0:98:62:F9:DE;1110-1210;NA078_SHA-INT-POLICY-GRP
25.129.3.162;00:50:56:B8:FC:1C;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:59:99:19;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.6.42;00:50:56:B8:5D:2F;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.3.249;00:50:56:B8:DB:44;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.20.94;E4:11:5B:98:3B:E9;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:B7:04;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:19:95;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:2D:19;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:B7:04;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:19:95;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:2C:21;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.128.38.13;00:50:56:B8:6A:91;1105-1205;L2-OUT-HBE2-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:27:A8;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:27:A8;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5D:56:78;1105-1205;L2-OUT-HBE2-INT-POLICY-GROUP
0.0.0.0;00:50:56:5D:56:78;1105-1205;L2-OUT-HBE2-INT-POLICY-GROUP
11.129.20.24;00:50:56:95:16:25;1115-1215;DC4PRHCIHST0308-INT-POLICY-GRP
11.128.65.163;00:50:56:B8:5E:89;1116-1216;DC4PRHCIHST0506-INT-POLICY-GRP
11.129.47.10;00:50:56:BE:28:32;1102-1202;DC4PRHCIHST0214-INT-POLICY-GRP
11.129.47.51;00:50:56:BE:BE:71;1102-1202;DC4PRHCIHST0104-INT-POLICY-GRP
11.129.36.78;00:50:56:95:17:32;1102-1202;DC4PRHCIHST0104-INT-POLICY-GRP
0.0.0.0;00:50:56:5B:29:C5;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;AC:1F:6B:03:66:C0;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.1.52;00:50:56:B8:5C:C0;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:56:C7:59;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.19.1;00:09:0F:09:0F:02;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:56:C7:19;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:19:95;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:27:A1;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:56:C7:35;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:27:AD;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:B7:65;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:57:13:F8;1104-1204;L2OUT-IBE2-INT-POLICY
11.128.1.239;00:50:56:B8:7E:30;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.129.35.245;00:50:56:B8:86:65;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5B:2C:21;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.69;00:50:56:B8:2D:5B;1115-1215;DC4PRHCIHST0310-INT-POLICY-GRP
0.0.0.0;00:50:56:57:1A:ED;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:2D:19;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:29:C5;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.16.65;00:50:56:B8:27:DA;1115-1215;DC4PRHCIHST0304-INT-POLICY-GRP
11.128.254.11;00:50:56:60:AA:46;1104-1204;L2-OUT-SHAR-INT-POLICY-GROUP
11.129.0.97;00:50:56:B8:CC:85;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.8.94;00:50:56:B8:59:73;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.25;00:50:56:B8:00:3F;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:51:B0:58;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.33.76;00:50:56:95:8A:60;1102-1202;DC4PRHCIHST0212-INT-POLICY-GRP
11.129.47.115;00:50:56:95:FC:44;1102-1202;DC4PRHCIHST0111-INT-POLICY-GRP
11.129.12.1;00:09:0F:09:0F:02;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.83;E4:11:5B:98:34:F9;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.182;5C:B9:01:9D:61:ED;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:53:2B:2D;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:2D:3D;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.6;00:50:56:B8:51:EC;1116-1216;DC4PRHCIHST0505-INT-POLICY-GRP
11.129.12.57;00:50:56:B8:CF:63;1102-1202;DC4PRHCIHST0201-INT-POLICY-GRP
11.129.12.22;00:50:56:B8:70:10;1115-1215;DC4PRHCIHST0304-INT-POLICY-GRP
11.129.1.64;00:50:56:B8:A2:EC;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.187;00:50:56:B8:78:EA;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.29.118;00:50:56:61:3F:52;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.192.36;00:50:56:B8:39:AC;1105-1205;L2-OUT-HWT1-INT-POLICY-GROUP
11.128.91.19;48:DF:37:21:A6:78;1105-1205;L2-OUT-HBE3-INT-POLICY-GROUP
11.129.44.39;00:50:56:95:2F:9B;1102-1202;DC4PRHCIHST0214-INT-POLICY-GRP
11.129.16.9;00:50:56:B8:0D:54;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.16.54;00:50:56:B8:47:61;1115-1215;DC4PRHCIHST0305-INT-POLICY-GRP
11.128.64.66;00:50:56:B8:08:9A;1115-1215;DC4PRHCIHST0408-INT-POLICY-GRP
11.129.0.199;00:50:56:B8:5A:5E;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.0.235;00:50:56:B8:5F:27;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.44.7;00:50:56:B8:72:5F;1102-1202;DC4PRHCIHST0102-INT-POLICY-GRP
11.129.44.193;00:50:56:B8:53:AA;1102-1202;DC4PRHCIHST0205-INT-POLICY-GRP
11.129.44.28;00:50:56:95:09:09;1102-1202;DC4PRHCIHST0113-INT-POLICY-GRP
11.129.45.117;00:50:56:95:10:69;1102-1202;DC4PRHCIHST0103-INT-POLICY-GRP
0.0.0.0;00:50:56:56:C7:4D;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.129.34.235;00:50:56:B8:10:6E;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.46.113;00:50:56:BE:08:F5;1102-1202;DC4PRHCIHST0104-INT-POLICY-GRP
0.0.0.0;00:50:56:57:30:55;1105-1205;L2-OUT-HBE3-INT-POLICY-GROUP
0.0.0.0;00:50:56:5D:0D:31;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.35.152;00:50:56:B8:6D:BC;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.44.15;00:50:56:95:21:96;1102-1202;DC4PRHCIHST0110-INT-POLICY-GRP
11.129.45.222;00:50:56:BE:2A:4F;1102-1202;DC4PRHCIHST0205-INT-POLICY-GRP
11.129.47.67;00:50:56:BE:37:F4;1102-1202;DC4PRHCIHST0115-INT-POLICY-GRP
11.129.47.23;00:50:56:BE:27:9C;1102-1202;DC4PRHCIHST0209-INT-POLICY-GRP
11.129.225.250;00:09:0F:09:14:03;1104-1204;L2-OUT-IWT1-INT-POLICY-GROUP
11.129.224.250;00:09:0F:09:14:03;1104-1204;L2-OUT-IWT1-INT-POLICY-GROUP
11.129.193.47;00:50:56:B8:3F:81;1105-1205;L2-OUT-HWT1-INT-POLICY-GROUP
11.129.40.60;00:50:56:B8:7E:5E;1102-1202;DC4PRHCIHST0211-INT-POLICY-GRP
11.129.45.251;00:50:56:BE:0D:5A;1102-1202;DC4PRHCIHST0202-INT-POLICY-GRP
11.129.46.88;00:50:56:BE:7E:BC;1102-1202;DC4PRHCIHST0101-INT-POLICY-GRP
11.129.46.227;00:50:56:BE:0B:5F;1115-1215;DC4PRHCIHST0412-INT-POLICY-GRP
11.129.47.143;00:50:56:95:C9:8B;1102-1202;DC4PRHCIHST0110-INT-POLICY-GRP
0.0.0.0;00:50:56:5D:0D:1C;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5E:35:85;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:57:13:F8;1104-1204;L2OUT-IBE2-INT-POLICY
0.0.0.0;00:50:56:5E:32:3D;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.1.113;00:50:56:B8:D7:41;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.40.112;00:50:56:BE:62:3A;1102-1202;DC4PRHCIHST0209-INT-POLICY-GRP
11.129.40.126;00:50:56:BE:1E:2C;1102-1202;DC4PRHCIHST0114-INT-POLICY-GRP
11.129.40.131;00:50:56:BE:3F:BB;1102-1202;DC4PRHCIHST0205-INT-POLICY-GRP
11.129.46.109;00:50:56:BE:67:AA;1102-1202;DC4PRHCIHST0101-INT-POLICY-GRP
11.129.46.104;00:50:56:BE:1B:39;1102-1202;DC4PRHCIHST0209-INT-POLICY-GRP
11.129.45.229;00:50:56:BE:37:59;1102-1202;DC4PRHCIHST0115-INT-POLICY-GRP
11.129.34.79;00:50:56:B8:2A:EC;1104-1204;L2OUT-IBE2-INT-POLICY
11.129.33.130;00:50:56:B8:06:59;1104-1204;L2OUT-IBE2-INT-POLICY
21.129.0.250;00:09:0F:09:14:1D;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:23:89;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:23:89;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.128.32.66;00:50:56:95:DC:09;1102-1202;DC4PRHCIHST0114-INT-POLICY-GRP
11.129.46.199;00:50:56:BE:7E:80;1102-1202;DC4PRHCIHST0113-INT-POLICY-GRP
11.129.47.82;00:50:56:BE:9B:54;1116-1216;DC4PRHCIHST0501-INT-POLICY-GRP
11.129.45.176;00:50:56:B8:58:B7;1102-1202;DC4PRHCIHST0206-INT-POLICY-GRP
11.129.40.98;00:50:56:B8:40:CA;1102-1202;DC4PRHCIHST0207-INT-POLICY-GRP
11.129.12.94;00:50:56:B8:69:96;1115-1215;DC4PRHCIHST0312-INT-POLICY-GRP
11.129.0.129;00:50:56:B8:70:0B;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.12.91;00:50:56:B8:7F:62;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.46.52;00:50:56:BE:3B:74;1102-1202;DC4PRHCIHST0203-INT-POLICY-GRP
11.128.71.37;00:50:56:B8:4C:04;1116-1216;DC4PRHCIHST0501-INT-POLICY-GRP
11.128.65.165;00:50:56:B8:F1:A6;1115-1215;DC4PRHCIHST0405-INT-POLICY-GRP
11.128.58.59;00:50:56:BE:4A:A8;1105-1205;L2-OUT-HBE2-INT-POLICY-GROUP
11.128.8.104;00:50:56:BE:52:E4;1105-1205;L2-OUT-HBE1-INT-POLICY-GROUP
11.129.35.205;00:50:56:B8:94:4C;1102-1202;DC4PRHCIHST0215-INT-POLICY-GRP
11.129.35.113;00:50:56:B8:46:34;1102-1202;DC4PRHCIHST0202-INT-POLICY-GRP
11.129.35.27;00:50:56:B8:19:20;1104-1204;L2OUT-IBE2-INT-POLICY
21.129.0.21;00:50:56:B8:18:87;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:B8:29:F0;1115-1215;DC4PRHCIHST0307-INT-POLICY-GRP
11.129.40.106;00:50:56:BE:70:72;1102-1202;DC4PRHCIHST0215-INT-POLICY-GRP
11.129.57.15;00:50:56:B8:65:87;1102-1202;DC4PRHCIHST0206-INT-POLICY-GRP
11.129.46.118;00:50:56:BE:35:B0;1102-1202;DC4PRHCIHST0215-INT-POLICY-GRP
11.129.46.167;00:50:56:BE:1E:E5;1102-1202;DC4PRHCIHST0105-INT-POLICY-GRP
11.129.44.23;00:50:56:BE:20:EE;1102-1202;DC4PRHCIHST0215-INT-POLICY-GRP
11.129.46.208;00:50:56:BE:27:9A;1102-1202;DC4PRHCIHST0201-INT-POLICY-GRP
11.129.47.83;00:50:56:BE:25:28;1102-1202;DC4PRHCIHST0103-INT-POLICY-GRP
11.129.44.90;00:50:56:B8:52:2A;1102-1202;DC4PRHCIHST0206-INT-POLICY-GRP
11.129.45.94;00:50:56:B8:68:ED;1102-1202;DC4PRHCIHST0112-INT-POLICY-GRP
11.129.46.51;00:50:56:BE:15:11;1102-1202;DC4PRHCIHST0202-INT-POLICY-GRP
0.0.0.0;00:50:56:5B:2C:F9;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:B8:42:0E;1115-1215;DC4PRHCIHST0307-INT-POLICY-GRP
11.129.20.115;38:EA:A7:62:80:9C;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.4.184;00:50:56:B8:44:D4;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
25.129.4.200;00:50:56:B8:69:4F;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
0.0.0.0;00:50:56:5B:2C:74;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
11.129.20.73;00:50:56:B8:48:C8;1104-1204;L2-OUT-IBE1-INT-POLICY-GROUP
